year,team,Opponent,Date,GF,GA,local_fifa_index,visitante_fifa_index,all_nrm_did_score_local,all_nrm_fail_to_score_local,all_nrm_did_receive_goal_local,all_nrm_didnt_receive_goal_local,all_nrm_GF_local,all_nrm_GA_local,all_nrm_Gdiff_local,all_nrm_did_score_visitante,all_nrm_fail_to_score_visitante,all_nrm_did_receive_goal_visitante,all_nrm_didnt_receive_goal_visitante,all_nrm_GF_visitante,all_nrm_GA_visitante,all_nrm_Gdiff_visitante
2017,Mexico,Portugal,2017-07-02,1,2,0.63351822503962,0.749801901743265,0.92,0.08,0.6,0.4,1.6,1,0.6,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8
2017,United States,Ghana,2017-07-01,2,1,0.50594294770206,0.404516640253566,0.894736842105263,0.105263157894737,0.578947368421053,0.421052631578947,1.78947368421053,0.736842105263158,1.05263157894737,0.615384615384615,0.384615384615385,0.692307692307692,0.307692307692308,1.30769230769231,0.846153846153846,0.461538461538462
2017,Mexico,Paraguay,2017-07-01,2,1,0.63351822503962,0.440570522979398,0.92,0.08,0.6,0.4,1.6,1,0.6,0.6,0.4,1,0,0.8,2.6,-1.8
2017,Mexico,Germany,2017-06-29,1,4,0.621616120496642,0.877060858945654,0.92,0.08,0.6,0.4,1.6,1,0.6,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667
2017,Mexico,Ghana,2017-06-28,1,0,0.621616120496642,0.400569916547934,0.92,0.08,0.6,0.4,1.6,1,0.6,0.615384615384615,0.384615384615385,0.692307692307692,0.307692307692308,1.30769230769231,0.846153846153846,0.461538461538462
2017,Portugal,Chile,2017-06-28,0,0,0.754935884388357,0.850600447791573,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8,0.5,0.5,0.75,0.25,0.75,1,-0.25
2017,Australia,Chile,2017-06-25,1,1,0.38510075310401,0.850600447791573,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182,0.5,0.5,0.75,0.25,0.75,1,-0.25
2017,Germany,Cameroon,2017-06-25,3,1,0.877060858945654,0.436189700793812,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824
2017,Mexico,Russia,2017-06-24,2,1,0.621616120496642,0.361286383065337,0.92,0.08,0.6,0.4,1.6,1,0.6,0.714285714285714,0.285714285714286,1,0,1.71428571428571,1.85714285714286,-0.142857142857143
2017,Portugal,New Zealand,2017-06-24,4,0,0.754935884388357,0.188886627315286,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8,0.666666666666667,0.333333333333333,1,0,0.666666666666667,2.66666666666667,-2
2017,Germany,Chile,2017-06-22,1,1,0.877060858945654,0.850600447791573,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667,0.5,0.5,0.75,0.25,0.75,1,-0.25
2017,Australia,Cameroon,2017-06-22,1,1,0.38510075310401,0.436189700793812,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824
2017,Mexico,New Zealand,2017-06-21,2,1,0.621616120496642,0.188886627315286,0.92,0.08,0.6,0.4,1.6,1,0.6,0.666666666666667,0.333333333333333,1,0,0.666666666666667,2.66666666666667,-2
2017,Portugal,Russia,2017-06-21,1,0,0.754935884388357,0.361286383065337,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8,0.714285714285714,0.285714285714286,1,0,1.71428571428571,1.85714285714286,-0.142857142857143
2017,Australia,Germany,2017-06-19,2,3,0.38510075310401,0.877060858945654,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667
2017,Mexico,Portugal,2017-06-18,2,2,0.621616120496642,0.754935884388357,0.92,0.08,0.6,0.4,1.6,1,0.6,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8
2017,Cameroon,Chile,2017-06-18,0,2,0.436189700793812,0.850600447791573,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824,0.5,0.5,0.75,0.25,0.75,1,-0.25
2017,Singapore,Argentina,2017-06-13,0,6,0.0838591491960106,1,0.5,0.5,1,0,0.5,4.5,-4,0.666666666666667,0.333333333333333,0.444444444444444,0.555555555555556,1.55555555555556,0.888888888888889,0.666666666666667
2017,Ecuador,El Salvador,2017-06-13,3,0,0.542234887034399,0.167718298392021,0.75,0.25,0.875,0.125,1,1.75,-0.75,0.5,0.5,0.75,0.25,0.5,2,-1.5
2017,France,England,2017-06-13,3,2,0.801139833095868,0.680032566659882,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.09090909090909,0.909090909090909,1.18181818181818,0.7,0.3,0.4,0.6,1.4,0.7,0.7
2017,Iraq,Japan,2017-06-13,1,1,0.168939548137594,0.387543252595156,0.6,0.4,0.6,0.4,0.6,0.6,0,0.8,0.2,0.7,0.3,1.6,1.1,0.5
2017,Qatar,Korea Republic,2017-06-13,3,2,0.25422348870344,0.423570120089558,0.8,0.2,0.933333333333333,0.0666666666666667,1.2,1.46666666666667,-0.266666666666667,0.6,0.4,0.6,0.4,0.9,1.3,-0.4
2017,Australia,Brazil,2017-06-13,0,4,0.38510075310401,0.937716262975779,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182,0.8,0.2,0.3,0.7,2.1,0.3,1.8
2017,Cameroon,Colombia,2017-06-13,0,4,0.436189700793812,0.806228373702422,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,1.66666666666667,1,0.666666666666667
2017,Canada,Cura̤ao,2017-06-13,2,1,0.176470588235294,0.285161815591288,0.777777777777778,0.222222222222222,0.777777777777778,0.222222222222222,1.66666666666667,1.11111111111111,0.555555555555556,0.666666666666667,0.333333333333333,1,0,1,1.66666666666667,-0.666666666666667
2017,Costa Rica,Trin & Tobago,2017-06-13,2,1,0.598819458579279,0.25707307144311,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.933333333333333,1.13333333333333,-0.2,0.6,0.4,1,0,0.8,1.8,-1
2017,IR Iran,Uzbekistan,2017-06-12,2,0,0.490128231223285,0.342560553633218,0.818181818181818,0.181818181818182,0.454545454545455,0.545454545454545,1.27272727272727,0.545454545454545,0.727272727272727,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,-0.333333333333333
2017,Ghana,Ethiopia,2017-06-11,5,0,0.400569916547934,0.19682475066151,0.615384615384615,0.384615384615385,0.692307692307692,0.307692307692308,1.30769230769231,0.846153846153846,0.461538461538462,0,1,1,0,0,5,-5
2017,Mexico,United States,2017-06-11,1,1,0.621616120496642,0.500305312436393,0.92,0.08,0.6,0.4,1.6,1,0.6,0.894736842105263,0.105263157894737,0.578947368421053,0.421052631578947,1.78947368421053,0.736842105263158,1.05263157894737
2017,Serbia,Wales,2017-06-11,1,1,0.389375127213515,0.684306940769387,0.888888888888889,0.111111111111111,0.444444444444444,0.555555555555556,1.55555555555556,0.666666666666667,0.888888888888889,0.625,0.375,0.5,0.5,0.75,0.625,0.125
2017,N. Macedonia,Spain,2017-06-11,1,2,0.0828414410746998,0.711581518420517,1,0,1,0,1,2,-1,1,0,0.4,0.6,3.3,0.7,2.6
2017,Tunisia,Egypt,2017-06-11,1,0,0.459189904335437,0.511093018522288,0.538461538461538,0.461538461538462,0.769230769230769,0.230769230769231,1.30769230769231,1.07692307692308,0.230769230769231,0.833333333333333,0.166666666666667,0.5,0.5,0.833333333333333,0.666666666666667,0.166666666666667
2017,Iceland,Croatia,2017-06-11,1,0,0.542031345410136,0.648076531650723,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,0.6,0.4,0.6,0.4,1.1,0.8,0.3
2017,Scotland,England,2017-06-10,2,2,0.320578058212905,0.680032566659882,0.666666666666667,0.333333333333333,1,0,1,1.33333333333333,-0.333333333333333,0.7,0.3,0.4,0.6,1.4,0.7,0.7
2017,Germany,San Marino,2017-06-10,7,0,0.877060858945654,0.0103806228373702,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667,0,1,1,0,0,7,-7
2017,Poland,Romania,2017-06-10,3,1,0.673519234683493,0.423570120089558,0.625,0.375,0.75,0.25,2.25,1.25,1,0.5,0.5,0.75,0.25,0.5,1.75,-1.25
2017,Senegal,Equ. Guinea,2017-06-10,3,0,0.48300427437411,0.306533686138815,0.785714285714286,0.214285714285714,0.357142857142857,0.642857142857143,1.57142857142857,0.5,1.07142857142857,0.666666666666667,0.333333333333333,1,0,1,2.66666666666667,-1.66666666666667
2017,Cameroon,Morocco,2017-06-10,1,0,0.436189700793812,0.388357419092204,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824,0.692307692307692,0.307692307692308,0.461538461538462,0.538461538461538,1.69230769230769,0.538461538461538,1.15384615384615
2017,Kazakhstan,Denmark,2017-06-10,1,3,0.216364746590678,0.399348666802361,0.5,0.5,1,0,0.5,3,-2.5,0.777777777777778,0.222222222222222,0.555555555555556,0.444444444444444,2.11111111111111,0.555555555555556,1.55555555555556
2017,Sweden,France,2017-06-09,2,1,0.414410746997761,0.801139833095868,0.666666666666667,0.333333333333333,1,0,1.66666666666667,1.66666666666667,0,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.09090909090909,0.909090909090909,1.18181818181818
2017,Netherlands,Luxembourg,2017-06-09,5,0,0.545491553022593,0.139833095868105,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.27272727272727,1,1.27272727272727,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,2.66666666666667,-2.33333333333333
2017,Latvia,Portugal,2017-06-09,0,3,0.187665377569713,0.754935884388357,0,1,1,0,0,2.33333333333333,-2.33333333333333,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8
2017,Faroe Islands,Switzerland,2017-06-09,0,2,0.257683696315897,0.693466313861185,0.5,0.5,1,0,0.5,3.5,-3,0.777777777777778,0.222222222222222,0.222222222222222,0.777777777777778,1.77777777777778,0.444444444444444,1.33333333333333
2017,Estonia,Belgium,2017-06-09,0,2,0.177284754732343,0.838184408711582,0.5,0.5,0.5,0.5,1.5,1,0.5,1,0,0.6,0.4,3.1,1.2,1.9
2017,Ecuador,Venezuela,2017-06-08,1,1,0.542234887034399,0.362100549562385,0.75,0.25,0.875,0.125,1,1.75,-0.75,0.6,0.4,0.8,0.2,0.6,0.8,-0.2
2017,Mexico,Honduras,2017-06-08,3,0,0.621616120496642,0.315896600854875,0.92,0.08,0.6,0.4,1.6,1,0.6,0.444444444444444,0.555555555555556,0.888888888888889,0.111111111111111,0.666666666666667,1.77777777777778,-1.11111111111111
2017,Australia,Saudi Arabia,2017-06-08,3,2,0.38510075310401,0.379401587624669,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182,0.666666666666667,0.333333333333333,0.555555555555556,0.444444444444444,1.66666666666667,1.22222222222222,0.444444444444444
2017,United States,Trin & Tobago,2017-06-08,2,0,0.500305312436393,0.25707307144311,0.894736842105263,0.105263157894737,0.578947368421053,0.421052631578947,1.78947368421053,0.736842105263158,1.05263157894737,0.6,0.4,1,0,0.8,1.8,-1
2017,Costa Rica,Panama,2017-06-08,0,0,0.598819458579279,0.373091797272542,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.933333333333333,1.13333333333333,-0.2,0.555555555555556,0.444444444444444,0.888888888888889,0.111111111111111,0.666666666666667,1.33333333333333,-0.666666666666667
2017,Japan,Syria,2017-06-07,1,1,0.387543252595156,0.217178913087726,0.8,0.2,0.7,0.3,1.6,1.1,0.5,0.833333333333333,0.166666666666667,1,0,1.33333333333333,1.33333333333333,0
2017,Iraq,Korea Republic,2017-06-07,0,0,0.168939548137594,0.423570120089558,0.6,0.4,0.6,0.4,0.6,0.6,0,0.6,0.4,0.6,0.4,0.9,1.3,-0.4
2017,Spain,Colombia,2017-06-07,2,2,0.711581518420517,0.806228373702422,1,0,0.4,0.6,3.3,0.7,2.6,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,1.66666666666667,1,0.666666666666667
2017,Italy,Uruguay,2017-06-07,3,0,0.664563403215958,0.729086098107063,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,1.66666666666667,1.33333333333333,0.333333333333333,0.6,0.4,0.7,0.3,1,1.7,-0.7
2017,Qatar,Korea DPR,2017-06-06,2,2,0.25422348870344,0.168125381640545,0.8,0.2,0.933333333333333,0.0666666666666667,1.2,1.46666666666667,-0.266666666666667,1,0,1,0,2,2,0
2017,Denmark,Germany,2017-06-06,1,1,0.399348666802361,0.877060858945654,0.777777777777778,0.222222222222222,0.555555555555556,0.444444444444444,2.11111111111111,0.555555555555556,1.55555555555556,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667
2017,Senegal,Uganda,2017-06-05,0,0,0.48300427437411,0.286383065336861,0.785714285714286,0.214285714285714,0.357142857142857,0.642857142857143,1.57142857142857,0.5,1.07142857142857,0,1,0.5,0.5,0,0.75,-0.75
2017,Belgium,Czech Republic,2017-06-05,2,1,0.838184408711582,0.411968247506615,1,0,0.6,0.4,3.1,1.2,1.9,1,0,0.666666666666667,0.333333333333333,1,1.33333333333333,-0.333333333333333
2017,Montenegro,IR Iran,2017-06-04,1,2,0.334622430286994,0.490128231223285,0.75,0.25,1,0,1,2.25,-1.25,0.818181818181818,0.181818181818182,0.454545454545455,0.545454545454545,1.27272727272727,0.545454545454545,0.727272727272727
2017,Netherlands,C̫te d'Ivoire,2017-06-04,5,0,0.545491553022593,0.418888662731529,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.27272727272727,1,1.27272727272727,0,1,1,0,0,2.66666666666667,-2.66666666666667
2017,Rep. of Ireland,Uruguay,2017-06-04,3,1,0.52350905760228,0.729086098107063,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.857142857142857,1.42857142857143,-0.571428571428571,0.6,0.4,0.7,0.3,1,1.7,-0.7
2017,Portugal,Cyprus,2017-06-03,4,0,0.754935884388357,0.180134337472013,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8,0,1,1,0,0,4,-4
2017,United States,Venezuela,2017-06-03,1,1,0.500305312436393,0.362100549562385,0.894736842105263,0.105263157894737,0.578947368421053,0.421052631578947,1.78947368421053,0.736842105263158,1.05263157894737,0.6,0.4,0.8,0.2,0.6,0.8,-0.2
2017,France,Paraguay,2017-06-02,5,0,0.801139833095868,0.417260329737431,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.09090909090909,0.909090909090909,1.18181818181818,0.6,0.4,1,0,0.8,2.6,-1.8
2017,Mexico,Rep. of Ireland,2017-06-01,3,1,0.621616120496642,0.52350905760228,0.92,0.08,0.6,0.4,1.6,1,0.6,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.857142857142857,1.42857142857143,-0.571428571428571
2017,Switzerland,Belarus,2017-06-01,1,0,0.693466313861185,0.287400773458172,0.777777777777778,0.222222222222222,0.222222222222222,0.777777777777778,1.77777777777778,0.444444444444444,1.33333333333333,0.666666666666667,0.333333333333333,1,0,0.666666666666667,2,-1.33333333333333
2017,Morocco,Netherlands,2017-05-31,1,2,0.388357419092204,0.545491553022593,0.692307692307692,0.307692307692308,0.461538461538462,0.538461538461538,1.69230769230769,0.538461538461538,1.15384615384615,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.27272727272727,1,1.27272727272727
2017,Mexico,Croatia,2017-05-27,1,2,0.621616120496642,0.648076531650723,0.92,0.08,0.6,0.4,1.6,1,0.6,0.6,0.4,0.6,0.4,1.1,0.8,0.3
2017,Bolivia,Argentina,2017-03-28,2,0,0.237676416445081,1,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,1.33333333333333,1.33333333333333,0,0.666666666666667,0.333333333333333,0.444444444444444,0.555555555555556,1.55555555555556,0.888888888888889,0.666666666666667
2017,Ecuador,Colombia,2017-03-28,0,2,0.554714665575782,0.82859480466353,0.75,0.25,0.875,0.125,1,1.75,-0.75,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,1.66666666666667,1,0.666666666666667
2017,France,Spain,2017-03-28,0,2,0.793822867662099,0.715892820617713,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.09090909090909,0.909090909090909,1.18181818181818,1,0,0.4,0.6,3.3,0.7,2.6
2017,IR Iran,China PR,2017-03-28,1,0,0.500715892820618,0.259562282675394,0.818181818181818,0.181818181818182,0.454545454545455,0.545454545454545,1.27272727272727,0.545454545454545,0.727272727272727,0.5,0.5,0.75,0.25,0.75,1,-0.25
2017,Japan,Thailand,2017-03-28,4,0,0.386377582327674,0.14236040089998,0.8,0.2,0.7,0.3,1.6,1.1,0.5,0.333333333333333,0.666666666666667,1,0,0.333333333333333,3,-2.66666666666667
2017,Korea Republic,Syria,2017-03-28,1,0,0.4168541624054,0.219881366332583,0.6,0.4,0.6,0.4,0.9,1.3,-0.4,0.833333333333333,0.166666666666667,1,0,1.33333333333333,1.33333333333333,0
2017,Trin & Tobago,Mexico,2017-03-28,0,1,0.294129678870935,0.618735937819595,0.6,0.4,1,0,0.8,1.8,-1,0.92,0.08,0.6,0.4,1.6,1,0.6
2017,Morocco,Tunisia,2017-03-28,1,0,0.355082839026386,0.449376150542033,0.692307692307692,0.307692307692308,0.461538461538462,0.538461538461538,1.69230769230769,0.538461538461538,1.15384615384615,0.538461538461538,0.461538461538462,0.769230769230769,0.230769230769231,1.30769230769231,1.07692307692308,0.230769230769231
2017,Australia,UAE,2017-03-28,2,0,0.396809163428104,0.325628962978114,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182,0.333333333333333,0.666666666666667,1,0,0.666666666666667,1.66666666666667,-1
2017,Netherlands,Italy,2017-03-28,1,2,0.547146655757824,0.664348537533238,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.27272727272727,1,1.27272727272727,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,1.66666666666667,1.33333333333333,0.333333333333333
2017,Portugal,Sweden,2017-03-28,2,3,0.75455103293107,0.422376764164451,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8,0.666666666666667,0.333333333333333,1,0,1.66666666666667,1.66666666666667,0
2017,Uzbekistan,Qatar,2017-03-28,1,0,0.355491920638167,0.246471671098384,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,-0.333333333333333,0.8,0.2,0.933333333333333,0.0666666666666667,1.2,1.46666666666667,-0.266666666666667
2017,Saudi Arabia,Iraq,2017-03-28,1,0,0.365514420126815,0.178155041930865,0.666666666666667,0.333333333333333,0.555555555555556,0.444444444444444,1.66666666666667,1.22222222222222,0.444444444444444,0.6,0.4,0.6,0.4,0.6,0.6,0
2017,Russia,Belgium,2017-03-28,3,3,0.363673552873798,0.842299038658212,0.714285714285714,0.285714285714286,1,0,1.71428571428571,1.85714285714286,-0.142857142857143,1,0,0.6,0.4,3.1,1.2,1.9
2017,Panama,United States,2017-03-28,1,1,0.351605645326243,0.510533851503375,0.555555555555556,0.444444444444444,0.888888888888889,0.111111111111111,0.666666666666667,1.33333333333333,-0.666666666666667,0.894736842105263,0.105263157894737,0.578947368421053,0.421052631578947,1.78947368421053,0.736842105263158,1.05263157894737
2017,Peru,Uruguay,2017-03-28,2,1,0.571691552464717,0.725915320106361,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,1.33333333333333,0.666666666666667,0.666666666666667,0.6,0.4,0.7,0.3,1,1.7,-0.7
2017,Brazil,Paraguay,2017-03-28,3,0,0.920024544896707,0.430762937205973,0.8,0.2,0.3,0.7,2.1,0.3,1.8,0.6,0.4,1,0,0.8,2.6,-1.8
2017,Cameroon,Equ. Guinea,2017-03-28,1,2,0.334424217631417,0.316220085907138,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824,0.666666666666667,0.333333333333333,1,0,1,2.66666666666667,-1.66666666666667
2017,Honduras,Costa Rica,2017-03-28,1,1,0.273880139087748,0.624463080384537,0.444444444444444,0.555555555555556,0.888888888888889,0.111111111111111,0.666666666666667,1.77777777777778,-1.11111111111111,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.933333333333333,1.13333333333333,-0.2
2017,Estonia,Croatia,2017-03-28,3,0,0.173859685007159,0.661280425444876,0.5,0.5,0.5,0.5,1.5,1,0.5,0.6,0.4,0.6,0.4,1.1,0.8,0.3
2017,England,Lithuania,2017-03-26,2,0,0.678666393945592,0.203518101861321,0.7,0.3,0.4,0.6,1.4,0.7,0.7,0,1,1,0,0,1.5,-1.5
2017,Azerbaijan,Germany,2017-03-26,1,4,0.240539987727552,0.885866230312947,1,0,1,0,1.33333333333333,3.33333333333333,-2,0.933333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,2.86666666666667,0.8,2.06666666666667
2017,Montenegro,Poland,2017-03-26,1,2,0.341174064225813,0.655553282879934,0.75,0.25,1,0,1,2.25,-1.25,0.625,0.375,0.75,0.25,2.25,1.25,1
2017,Romania,Denmark,2017-03-26,0,0,0.434853753323788,0.386991204745347,0.5,0.5,0.75,0.25,0.5,1.75,-1.25,0.777777777777778,0.222222222222222,0.555555555555556,0.444444444444444,2.11111111111111,0.555555555555556,1.55555555555556
2017,Luxembourg,France,2017-03-25,1,3,0.145633053794232,0.793822867662099,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,2.66666666666667,-2.33333333333333,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.09090909090909,0.909090909090909,1.18181818181818
2017,Bulgaria,Netherlands,2017-03-25,2,0,0.282061771323379,0.547146655757824,0.75,0.25,0.5,0.5,1,1,0,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,2.27272727272727,1,1.27272727272727
2017,Portugal,Hungary,2017-03-25,3,0,0.75455103293107,0.520147269380241,0.933333333333333,0.0666666666666667,0.333333333333333,0.666666666666667,2.33333333333333,0.533333333333333,1.8,0.5,0.5,0.75,0.25,0.75,2.25,-1.5
2017,Switzerland,Latvia,2017-03-25,1,0,0.680916342810391,0.186950296584169,0.777777777777778,0.222222222222222,0.222222222222222,0.777777777777778,1.77777777777778,0.444444444444444,1.33333333333333,0,1,1,0,0,2.33333333333333,-2.33333333333333
2017,Belgium,Greece,2017-03-25,1,1,0.842299038658212,0.409899775005114,1,0,0.6,0.4,3.1,1.2,1.9,0.75,0.25,0.75,0.25,0.75,1.75,-1
2017,Morocco,Burkina Faso,2017-03-24,2,0,0.355082839026386,0.358355491920638,0.692307692307692,0.307692307692308,0.461538461538462,0.538461538461538,1.69230769230769,0.538461538461538,1.15384615384615,0.666666666666667,0.333333333333333,0.5,0.5,1,0.833333333333333,0.166666666666667
2017,Georgia,Serbia,2017-03-24,1,3,0.17140519533647,0.397627326651667,0.333333333333333,0.666666666666667,1,0,0.333333333333333,1.66666666666667,-1.33333333333333,0.888888888888889,0.111111111111111,0.444444444444444,0.555555555555556,1.55555555555556,0.666666666666667,0.888888888888889
2017,Spain,Israel,2017-03-24,4,1,0.715892820617713,0.335446921660871,1,0,0.4,0.6,3.3,0.7,2.6,0.5,0.5,1,0,0.5,2.5,-2
2017,United States,Honduras,2017-03-24,6,0,0.510533851503375,0.273880139087748,0.894736842105263,0.105263157894737,0.578947368421053,0.421052631578947,1.78947368421053,0.736842105263158,1.05263157894737,0.444444444444444,0.555555555555556,0.888888888888889,0.111111111111111,0.666666666666667,1.77777777777778,-1.11111111111111
2017,Rep. of Ireland,Wales,2017-03-24,0,0,0.509715688279812,0.686234403763551,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.857142857142857,1.42857142857143,-0.571428571428571,0.625,0.375,0.5,0.5,0.75,0.625,0.125
2017,Tunisia,Cameroon,2017-03-24,0,1,0.449376150542033,0.334424217631417,0.538461538461538,0.461538461538462,0.769230769230769,0.230769230769231,1.30769230769231,1.07692307692308,0.230769230769231,0.705882352941177,0.294117647058824,0.647058823529412,0.352941176470588,1,1.29411764705882,-0.294117647058824
2017,Mexico,Costa Rica,2017-03-24,2,0,0.618735937819595,0.624463080384537,0.92,0.08,0.6,0.4,1.6,1,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.933333333333333,1.13333333333333,-0.2
2017,Croatia,Ukraine,2017-03-24,1,0,0.661280425444876,0.493147883002659,0.6,0.4,0.6,0.4,1.1,0.8,0.3,0,1,1,0,0,1.5,-1.5
2017,Argentina,Chile,2017-03-23,1,0,1,0.834731028840254,0.666666666666667,0.333333333333333,0.444444444444444,0.555555555555556,1.55555555555556,0.888888888888889,0.666666666666667,0.5,0.5,0.75,0.25,0.75,1,-0.25
2017,Paraguay,Ecuador,2017-03-23,2,1,0.430762937205973,0.554714665575782,0.6,0.4,1,0,0.8,2.6,-1.8,0.75,0.25,0.875,0.125,1,1.75,-0.75
2017,Qatar,IR Iran,2017-03-23,0,1,0.246471671098384,0.500715892820618,0.8,0.2,0.933333333333333,0.0666666666666667,1.2,1.46666666666667,-0.266666666666667,0.818181818181818,0.181818181818182,0.454545454545455,0.545454545454545,1.27272727272727,0.545454545454545,0.727272727272727
2017,UAE,Japan,2017-03-23,0,2,0.325628962978114,0.386377582327674,0.333333333333333,0.666666666666667,1,0,0.666666666666667,1.66666666666667,-1,0.8,0.2,0.7,0.3,1.6,1.1,0.5
2017,China PR,Korea Republic,2017-03-23,1,0,0.259562282675394,0.4168541624054,0.5,0.5,0.75,0.25,0.75,1,-0.25,0.6,0.4,0.6,0.4,0.9,1.3,-0.4
2017,Iraq,Australia,2017-03-23,1,1,0.178155041930865,0.396809163428104,0.6,0.4,0.6,0.4,0.6,0.6,0,0.818181818181818,0.181818181818182,0.909090909090909,0.0909090909090909,1.36363636363636,1.54545454545455,-0.181818181818182
2017,Thailand,Saudi Arabia,2017-03-23,0,3,0.14236040089998,0.365514420126815,0.333333333333333,0.666666666666667,1,0,0.333333333333333,3,-2.66666666666667,0.666666666666667,0.333333333333333,0.555555555555556,0.444444444444444,1.66666666666667,1.22222222222222,0.444444444444444
2017,Nigeria,Senegal,2017-03-23,1,1,0.366946205768051,0.469012067907548,1,0,0.75,0.25,2.5,1,1.5,0.785714285714286,0.214285714285714,0.357142857142857,0.642857142857143,1.57142857142857,0.5,1.07142857142857
2017,Uruguay,Brazil,2017-03-23,1,4,0.725915320106361,0.920024544896707,0.6,0.4,0.7,0.3,1,1.7,-0.7,0.8,0.2,0.3,0.7,2.1,0.3,1.8
